InspectionDateAndId,less_than_sensitivity_count,mean_velocity,max_velocity,std_velocity,mean_velocity_x,max_velocity_x,std_velocity_x,mean_velocity_y,max_velocity_y,std_velocity_y,mean_acceleration,max_acceleration,std_acceleration,mean_acceleration_x,max_acceleration_x,std_acceleration_x,mean_acceleration_y,max_acceleration_y,std_acceleration_y,mean_jerk,max_jerk,std_jerk,mean_jerk_x,max_jerk_x,std_jerk_x,mean_jerk_y,max_jerk_y,std_jerk_y,manhattan_distance_sum,manhattan_distance_mean,euclidean_distance_sum,euclidean_distance_mean,gaze_endpoint_std_x,gaze_endpoint_std_y,gaze_endpoint_std_combined,exclude_initial_seconds
20241025111903_972,1,16.90763401,117.4037775,18.8486201,0.490226909,116.5486429,16.55567539,0.562103378,101.5466667,19.14397809,1391.742211,7631.442916,1269.863798,-0.853423654,5910.75,1133.934573,-6.016886464,7497.213542,1504.545081,144495.2906,1011872.93,130922.2071,183.9457901,703103.6125,116643.0796,182.1889937,1002792.862,156249.2824,54989.04113,21.48009419,43215.50433,16.88105638,10.47311076,13.3887918,16.99840565,5
20241025112109_973,1,18.55780114,188.1974079,26.89287704,0.196024608,181.782,24.40464779,0.528504821,164.0221429,21.71898344,1453.377033,15942.21738,1612.121649,3.930526477,7301.805556,1376.606047,3.398927842,14231.36095,1678.144749,158050.096,1399444.294,167674.9881,-260.3243341,719522.2743,140754.333,-176.5330055,1329932.133,182435.8882,33974.5589,22.7406686,26790.9439,17.9323587,11.85583467,14.00003435,18.34562011,5
20241025112304_974,6,18.69058188,135.2861177,20.63070335,0.871478193,125.8765882,21.47991183,0.397079978,123.2433333,17.6821948,1513.438335,9545.054326,1353.448067,-2.356935047,8648.681661,1529.402162,3.205801666,9333.908497,1335.376523,157038.3746,919128.7952,139085.0893,468.8202572,893753.5111,156732.7083,-1130.034991,864694.162,139424.0817,28387.33772,21.09014689,21866.17877,16.24530369,11.2221442,13.17333245,17.30529423,5
20241025112439_975,1,18.63291805,281.9130726,30.59678008,-0.894846251,268.5601538,27.86345801,-0.321461672,140.82,22.49604869,1488.390366,14698.96772,1650.860519,0.542339585,8825.979592,1374.693975,5.994681526,13569.96179,1746.661552,168209.4672,1549047.862,170434.8993,232.3394255,715668.6391,143824.4962,-744.7302314,1398200.737,191458.5737,39456.36575,23.51392476,30561.87663,18.21327571,12.45899925,13.9683914,18.71744162,5
20241025112608_976,1,19.22052184,138.3248065,20.40038504,0.775663095,136.2832308,18.419706,0.08570487,116.03,21.11183559,1714.749413,10997.52469,1499.306647,-1.353826172,7006.82682,1382.180386,3.756096255,10989.24444,1810.482645,188565.5414,1183251.041,162793.7835,-136.3643672,632574.3642,150436.0361,-771.3191539,1138506.296,198562.7479,29352.36423,23.02146214,22775.92576,17.86347119,12.0326422,14.048871,18.49743914,5
20241025112728_977,1,16.16476081,128.1809608,21.27550131,0.746497394,98.66407692,17.77575163,0.783401038,111.3493333,19.91979233,1531.510722,8503.627759,1584.744752,-7.295849322,5673.497041,1265.668544,-4.824087834,8043.04931,1804.147348,186022.0461,1118102.846,182342.4273,995.2937595,637924.5934,147542.628,304.582664,1057846.895,214669.6344,31621.45904,22.44248335,25029.32495,17.76389279,11.96503329,13.89774816,18.33874111,5
20241025112917_978,10,40.55064515,236.3746975,43.90840926,0.55469289,189.7940385,31.75843104,-0.591222881,228.54,50.62655483,3501.890266,23520.84556,3553.816099,1.669019799,13087.63928,2618.228748,8.426174912,23520.4931,4247.075316,359830.8718,3029485.835,372494.6867,145.0694489,1434879.485,271657.092,-720.1105184,3029394.391,440944.9316,101709.9194,29.88831014,88660.77592,26.05371023,10.00077151,18.6873665,21.19511966,5
20241025113138_979,2,29.37233162,441.3840524,44.28985378,0.242760952,218.5022857,29.00585503,0.073896588,383.5057143,44.53000105,2299.572858,35601.59052,2927.662551,-14.02935369,17220.79167,1968.701729,-14.0634642,31159.55042,3159.598431,241214.2698,3299880.552,297319.3229,493.8694781,1433361.133,199823.1159,460.4750394,2973119.553,326578.2756,48807.43847,24.4159272,38840.95789,19.43019404,10.70933017,15.43951835,18.79011654,5
20241025113242_980,1,22.07014479,205.5734244,27.21966436,0.265159304,111.4039286,19.62838282,-0.093919832,205.5692308,29.02841498,2156.20411,20894.49805,2207.766048,5.65623026,8835.111581,1613.381927,-4.132038535,20892.07483,2630.664703,255954.8146,2427480.174,248348.877,-681.4684284,956522.0741,187941.9263,-633.682487,2403094.089,303095.6915,33551.4761,22.96473381,26523.63386,18.15443796,11.77371205,14.50956604,18.68549711,5
20241025113254_981,11,27.47413906,226.9334447,32.54755786,0.604832722,116.48,22.23352413,0.282138465,214.5725,36.3235023,2318.658581,18580.9102,2412.723492,-0.495027586,9758.534633,1629.441984,-14.8785959,18575.32006,2922.688739,239214.4432,1964267.034,245084.004,16.97351647,881798.6449,164757.8603,2309.382156,1932813.585,300231.9649,33717.77409,22.76689675,26282.73833,17.74661602,12.74471424,13.16473027,18.32315105,5
20241025113640_982,1,16.48791664,228.5201115,22.52668719,0.317979755,138.8862143,18.37536375,1.08845744,181.4719286,20.98483232,1337.421855,7991.955884,1255.737541,-6.411436685,5078.055317,1134.437997,-27.20529106,7945.111111,1441.472576,146462.1338,1035869.502,132040.8083,-19.27923253,528212.563,121672.7011,1445.81601,1035697.603,155176.0121,26747.87119,22.28989266,21095.85681,17.57988067,11.8754687,14.08110382,18.42021286,5
20241025113741_983,1,24.87797257,193.9179548,28.71729103,-0.008678599,180.449875,20.82418069,0.209425599,192.4292857,31.77901647,2230.144711,19328.23344,2384.654684,0.375382227,14977.41709,1683.476438,6.37615541,19294.79592,2797.497039,238336.9795,2145586.923,258707.067,78.52905081,1631633.029,178461.33,-719.8871024,2141792.07,303125.2078,124770.125,28.81527135,96015.13134,22.17439523,14.34880272,15.54716799,21.15662005,5
20241025113824_984,1,27.85850008,260.5999643,29.54853254,-0.563213863,254.5553846,27.77733989,-1.071512153,160.05,29.60009869,2474.831519,16923.59893,2376.796867,7.029701977,14727.90667,2160.288215,9.767997891,15277.32381,2665.889044,273130.7217,1927493.259,263195.4262,-609.3806502,1652866.618,236148.4471,-273.5347057,1789350.309,296826.0235,69939.59447,23.18183443,53574.59792,17.75757306,12.30355717,12.08851542,17.24847019,5
20241025113851_985,7,32.31741686,415.5879234,43.77626891,-0.555251013,189.1382353,25.09933111,-0.650202367,370.0541176,48.27079514,2701.433456,22979.43481,3299.810717,-7.370848375,14010.37037,1972.29368,-3.018972793,21761.47929,3781.069648,283155.8479,2949848.553,341782.1343,392.6126182,1598374.329,208612.0831,2058.162076,2738969.383,391751.0308,46269.11506,24.66370739,35742.64796,19.0525842,11.74681298,14.77394615,18.87477417,5
20241025114249_986,1,32.08691479,344.228924,41.22476364,-0.242592916,323.5927778,34.83325258,-0.047405648,262.6292667,38.93115274,2544.29336,21432.02839,2650.7339,1.661443396,15073.91111,2266.953753,10.93154179,18370.72704,2891.473212,275958.9902,2882879.485,285331.8446,291.2221488,1792165.769,243750.9382,-359.2971623,2258126.653,313293.6195,57594.30614,26.45581357,43512.17791,19.98721999,13.26201474,14.73556239,19.82467739,5
20241025114353_987,2,19.38087335,153.5189812,25.0067135,0.423453433,130.433,21.62526938,0.660693743,108.3925385,23.07998845,1629.287882,11646.77586,1658.401431,-0.613566675,6090.856262,1393.108785,-5.184421335,11355.17108,1861.207932,173013.0978,1239868.003,170630.1029,86.55283355,686126.1802,143661.2527,87.61271688,1227296.086,195983.6557,34565.23156,23.56184837,27036.84131,18.43002134,12.09215122,14.34091818,18.75851954,5
20241025114703_989,2,26.60883155,284.3851785,34.32247033,-0.552461706,181.7273077,26.13849556,0.039654287,249.8707692,34.67757416,2123.971728,24088.72666,1915.844251,-1.614574995,7212.268519,1536.555777,17.53709903,23985.46497,2412.550784,237280.9586,2071757.376,205718.3249,149.0149719,836281.6825,167486.2288,-837.0352056,2064648.922,265650.0006,36497.53053,22.98333157,28828.96541,18.15426033,13.13466591,13.27055446,18.67155763,5
20241025114849_990,1,18.21184294,261.0341284,25.74848648,-0.645485897,134.8586429,21.31903064,0.687742049,223.4993571,23.22208153,1479.723502,10947.43952,1473.258275,-0.31706427,5655.802221,1257.635202,-5.789399848,9373.277611,1666.850823,158150.0308,1016472.648,152268.2935,-412.9259335,513693.291,129641.9477,-197.3153588,960234.0417,177171.7286,29565.81557,22.38138953,23306.3743,17.64297827,12.12107669,13.68981128,18.28473224,5
20241025114926_992,1,28.54270093,166.3098315,26.77269304,0.588356798,114.4716,23.51517153,-0.233050428,155.9964286,31.27457594,2406.869899,18606.71342,1967.973386,-2.385489362,8975.954382,1776.710448,29.49558269,18339.83094,2551.149988,244631.322,1855607.868,203630.7039,-196.7182574,802371.4125,179755.2155,-2904.741805,1850147.213,262658.5874,46187.93574,23.96883017,37572.22843,19.49778331,10.90569212,15.55854963,19.00006809,5
20241025115232_993,1,17.18151115,207.0743526,26.09362779,0.861794338,119.6388571,18.49399548,-0.835165273,206.5066667,25.1518126,1330.369944,14766.26435,1533.788046,-2.454398905,6308.194444,1171.701688,9.646534583,14706.10425,1658.133298,144652.757,1585072.292,154683.5638,39.56504676,632549.052,123191.3219,-325.0178713,1579620.896,172264.9587,36703.25275,23.43758157,28250.72869,18.04005663,12.75281389,13.63265613,18.66771478,5
20241025115404_994,1,16.37547119,197.432354,23.69547624,-0.448797234,124.2942,19.94543836,0.430165908,191.6476471,20.77076498,1436.099458,12435.00962,1522.319483,1.537587215,6643.763333,1277.727585,8.15517341,12023.85508,1657.4624,157474.6722,1296404.377,156727.72,-318.6353176,645417.107,133418.22,-655.6075952,1236125.406,177653.8708,29768.09771,22.5858101,23528.92972,17.85199523,12.00275824,13.91055185,18.37306883,5
20241025115439_995,8,16.74991443,208.7312909,23.98868917,0.273594399,208.3463077,22.44316671,0.624612557,130.4340714,18.75782809,1548.963798,10701.28109,1521.564434,-2.031642343,10245.98555,1537.957483,2.078144686,5837.955556,1532.685719,186403.9975,865258.3001,166052.1809,606.4090316,864954.5808,174496.5878,-222.5795052,742608.9685,178522.5493,31104.52636,22.07560423,24492.41718,17.38283689,11.8253801,13.51676593,17.95947036,5
20241025115442_996,9,17.21975778,245.383753,26.69493126,0.433842527,147.6466667,19.53190322,-0.036345304,195.994,25.04904448,1410.136697,19270.85846,1722.60362,-3.461506378,12005.93772,1306.494847,-1.560597992,16007.19184,1802.472063,148183.295,1705541.928,170154.4805,100.9573206,1172321.799,132130.2154,269.3593634,1675198.895,182899.8621,39902.7234,22.34195039,32113.06904,17.98044179,12.46142833,13.62116176,18.46139875,5
20241025115607_997,1,17.04475465,159.9394175,25.66507603,-0.068868962,122.665,22.64972116,0.718095251,132.4544615,20.87317696,1344.056288,8785.292214,1529.03838,0.172944976,7058.931624,1255.171495,-17.41874925,8616.853632,1602.71231,149831.3139,1108411.098,160080.1631,47.01344096,946784.5924,131812.8021,958.5169828,1108192.67,175212.8576,33153.00453,23.49610526,25844.95226,18.31676276,12.1198838,13.78210849,18.35314953,5
20241025120042_999,10,17.77740997,164.7563337,24.65510649,-0.469464079,126.2427333,19.71550074,0.863354599,164.2142857,23.11371528,1349.776315,12109.68757,1402.418039,-7.625243797,6270.78428,1177.632026,12.71796134,11957.22222,1549.721065,137883.5476,1148512.761,133875.3252,704.3626415,684560.4849,118774.9361,-1318.609789,1123194.444,151078.6387,34832.15906,24.10530039,27125.3985,18.77190208,12.79360877,14.62899107,19.43408874,5
20241025120152_1000,1,14.53761233,275.2391448,22.98914691,0.271939164,203.284375,18.92862385,0.111799036,185.55875,19.5310982,1129.830099,19269.24547,1380.562297,0.777215637,13709.26167,1122.252653,3.305945341,13541.04744,1386.724831,114496.1245,1846247.508,129522.9254,-183.111961,1352636.067,107785.396,116.5344009,1256584.868,135158.4701,33195.22375,23.06825834,25944.94135,18.0298411,12.03036256,13.78070673,18.29309983,5
20241025120239_1001,1,18.18486147,137.2820791,23.4600754,-0.23410348,122.83,19.0049383,1.131906496,135.99,22.77148717,1703.209247,11343.02617,1645.824049,-0.946938801,5929.765625,1145.962698,-2.402128666,11328.95833,2072.781071,193789.2801,1076114.453,177069.8096,460.3236259,491452.1528,123508.0394,-251.6583476,1030667.703,231632.2333,28224.51819,22.1542529,22553.79944,17.70313927,11.94544796,13.66938323,18.15339541,5
20241025120535_1003,2,16.62700079,231.6994294,22.95821778,-0.394245646,112.277875,16.50368687,0.080931567,231.6848571,23.04350796,1388.231057,17283.97073,1553.893828,10.34417491,5175.277778,1006.840446,-10.87834638,17281.43778,1824.230926,143018.6358,2182030.477,156375.8061,-837.8568355,537407.5584,99474.93882,287.2165178,2181806.328,187114.0694,35907.63437,22.61186043,28891.17837,18.19343726,11.92816455,13.987321,18.38277069,5
20241025121507_1005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,62455.32288,21.61083837,49085.59567,16.98463518,12.57002838,12.29174463,17.58102953,5
20241025121548_1006,1,14.08203645,236.2085472,22.52954807,0.092741614,143.9405882,17.60809836,0.502294769,196.1976471,19.88914926,1174.50944,11905.26513,1373.553768,1.119974122,6539.208966,1066.986154,-5.996803747,9948.57195,1458.638307,124441.8619,1168280.116,137204.4804,-35.60956564,514913.9888,108422.4771,-37.24142891,1117184.468,150184.5872,28536.76238,22.90269854,22604.5853,18.14172175,12.3810119,14.07041631,18.74209355,5
20241025122016_1007,1,15.04660709,173.1725333,26.15755211,0.307522646,172.2035,22.39618963,-0.627799761,150.1325385,20.21237009,1224.80195,8385.716341,1476.28925,-3.118125665,7659.663754,1150.718424,-5.876641964,8181.916667,1534.722327,135921.4932,1089417.175,153209.1299,-779.8481781,592934.365,117243.4009,536.0264277,1068958.21,167930.8764,26507.57119,22.77282748,20921.27153,17.97360097,12.33913118,14.06630428,18.71136217,5
20241025133559_1010,1,18.1524786,320.896946,31.13978012,0.269075483,273.3830714,24.62831992,0.641459261,238.925,26.30894091,1435.110014,7781.837708,1396.338945,-1.875542386,6655.412257,1195.891874,5.472535389,6801.984103,1605.961507,167946.8917,800412.6896,150766.8914,314.2737169,578431.1586,129866.1384,-608.7075237,756091.06,184583.6688,43039.63479,22.96672081,33203.91308,17.71820335,12.31387873,13.31725314,18.137829,5
20241025134005_1011,1,19.40543679,184.5091106,27.05556654,-0.696484266,139.4801842,21.42658493,0.538239487,181.4868571,25.4696157,1560.190182,13519.47667,1741.117039,4.338667787,7412.133291,1434.466781,-15.23454485,12165.50476,1846.00544,161701.6206,1167403.001,170167.9315,276.565757,749699.3583,141595.0274,1811.318299,1124100.038,187221.8734,34905.06229,22.66562487,28510.35435,18.51321711,11.46708528,14.94292409,18.83573797,5
20241025134021_1012,7,14.48459018,143.8793947,22.28244913,-0.657594702,138.8096429,20.13213335,0.545070857,131.7155385,17.32854771,1258.050972,6003.43451,1273.110738,-2.634815008,5995.215856,1175.574011,2.296003885,5177.304422,1349.635778,150797.5968,733206.2298,143681.0829,159.4618589,644079.027,132932.3152,-18.08921109,698044.213,160353.1809,34672.8375,22.63240046,27106.06777,17.69325572,12.23025567,13.83613645,18.46666796,5
20241025134521_1013,1,17.65138806,170.3572661,24.53562406,-0.339797489,169.1095333,21.19335815,0.338606412,139.5166667,21.54483237,1490.936204,11139.37736,1550.746826,-22.9515352,7401.848373,1395.382649,9.177545905,10752.01823,1637.071393,162512.7836,1164371.472,159186.9043,2039.249553,879898.0861,146538.5672,-950.7949592,1123881.858,173989.2557,32206.15384,22.47463632,26061.06036,18.18636452,11.63052683,14.62941874,18.68927626,5
20241025134707_1014,1,22.51164055,350.7085874,37.33120213,0.464371968,155.2349412,20.90417114,-0.218784114,323.0195,38.25107494,1477.021303,9676.811145,1551.60273,-3.750791511,5589.156685,1193.317188,6.956859671,9346.829389,1779.043165,155154.5252,1055347.386,149650.484,-0.627383757,622664.7332,122451.5879,-744.8390632,1007341.451,177407.012,40631.64137,18.49414719,32416.94876,14.7550973,10.63840078,12.18055822,16.17224689,5
20241025134813_1015,1,22.83866915,146.2407103,23.28493751,-0.134403423,145.4576923,21.44726792,0.520267186,122.0107857,24.56662534,1889.860299,10724.97489,1589.445033,-3.239964606,9784.113083,1524.0568,3.757432685,8121.875,1942.970333,199083.6501,1165568.951,165309.7909,785.3644788,1085737.922,156893.0722,-1374.521668,1051141.183,205775.8113,37142.81845,22.78700518,28743.67606,17.63415709,11.65483862,14.05138339,18.25586586,5
20241025134941_1016,1,14.69900987,164.1469188,24.38049223,0.264488405,106.8707692,19.48950094,0.802590438,143.3029643,20.73438063,1398.08156,8307.203026,1630.787929,1.424385145,5533.72449,1363.579715,-2.677346062,8224.083534,1659.741692,172499.25,942747.3821,188058.3959,531.8342024,649881.4196,160876.2207,300.3282163,918146.1761,198091.9486,31861.81076,22.6452102,25197.53371,17.90869489,11.94764268,14.00885277,18.411793,5
20241025135228_1018,1,17.15606921,201.1554553,24.10975533,-0.8565112,169.0916667,21.58370096,0.681529013,152.8705714,20.21278735,1402.325864,10681.20311,1416.117745,2.166648363,7861.857988,1313.373875,0.655712826,9032.272885,1498.983401,149186.5017,1286149.038,146748.145,198.1454504,1023204.673,136372.1047,84.28993753,931697.3685,158726.9134,30736.50701,22.81849073,24462.57361,18.16078219,12.11348656,14.37752568,18.80026067,5
20241025135259_1019,1,12.8907642,195.2998368,21.64579502,0.804506211,150.8915,18.38704957,-0.497762234,168.66,17.19690828,1040.104954,9970.752995,1207.133521,-8.271690489,5700.074151,1036.985864,8.945678227,8180.774411,1209.752671,111350.987,733738.9142,115743.2997,923.6621928,526267.2511,105224.3754,-622.0026045,689353.5047,121334.8446,28055.36059,22.58885716,22257.7366,17.92088293,12.03468595,14.15349666,18.57835121,5
20241025135354_1020,1,17.10094278,177.3062617,24.86070803,-0.79938016,121.7346923,20.72055961,0.700998276,150.02,21.90947398,1684.866838,9887.977554,1671.377809,-10.40172287,6948.387755,1447.311619,-2.243733745,9794.228877,1880.812561,203305.0864,1050552.543,188977.931,811.1689152,740720.3447,167734.7405,-483.3924807,1038152.86,221155.56,31144.18101,22.47054907,24684.35375,17.80977904,11.66413557,14.1710717,18.35405491,5
20241025135702_1022,10,26.9368285,185.556644,31.13790192,-0.867713715,158.4969231,26.45467694,-0.071037714,152.3717857,31.53654642,2234.208705,16442.28248,2332.521571,9.323831176,9727.397959,1976.654025,-11.96610343,15688.02487,2554.398981,234958.3581,1605399.069,246640.7213,-883.2784638,1305900.265,206433.9131,1139.426485,1554108.366,270961.3192,55076.88661,22.47118997,43823.50209,17.87984581,10.21632072,13.4196419,16.86594195,5
20241025135911_1023,14,15.78827748,132.7167502,19.77575765,0.369680601,124.1612941,17.45952513,0.331714691,107.2675333,18.3103408,1258.265862,6721.311822,1138.124333,6.208169305,6718.982249,958.3443076,-9.660982604,5684.805357,1400.001532,129386.0106,640407.4336,112671.1213,-664.5586588,639183.2499,96187.35998,974.6417811,593383.127,142063.7939,33229.19049,22.51300169,26153.24894,17.71900334,11.9086032,13.75989817,18.19751708,5
20241025140007_1024,1,17.48819577,186.5483591,28.32096206,0.764426218,186.0467692,25.03903974,0.697187649,139.6190714,21.90639072,1545.121821,7929.810562,1728.554064,5.499866822,7927.737796,1469.791338,0.709833109,7463.668639,1793.037441,186896.6631,1084187.632,194020.5706,-842.5900896,737155.0107,165709.3756,69.63052338,1057604.868,212400.6415,32137.91002,22.74445154,25478.23979,18.03130912,12.18965034,14.10787675,18.64456387,5
20241025140351_1025,2,14.01579424,127.6106033,20.16545836,0.485815213,103.7630769,18.04752813,0.562382881,111.3930769,16.63798776,1070.349857,7487.368858,1137.684056,1.48814169,6635.529762,1028.056707,1.320971025,6153.904569,1176.039657,117385.6472,850932.0738,120887.5537,166.2959669,699508.2293,107257.0552,-16.97042404,748241.4985,129958.0201,33002.59492,22.74472427,25942.2184,17.87885486,12.16778611,14.06575272,18.59839828,5
20241025140435_1026,1,26.09849942,251.1283331,28.26434104,-0.237093728,140.3791357,20.18520674,0.159158663,208.2285714,32.74874853,2346.471069,16704.20737,2110.7534,2.701968077,9600.37885,1426.753959,-4.092332954,13669.79406,2815.236311,261562.7076,1562948.588,226290.2141,-146.1096395,898865.1732,154013.1771,161.5096038,1434825.36,309680.8112,55833.02627,22.43191092,43227.39051,17.36737264,11.40388458,13.82002535,17.91763612,5
20241025140449_1027,1,17.90524961,185.3591549,26.63833401,-0.695603441,122.1779286,20.92745926,-0.13151926,182.8335714,24.32568786,1648.852261,8519.325302,1763.365788,-0.447411587,6553.77499,1375.064783,9.116689261,8507.576183,1984.259612,195967.9229,1002259.127,195724.8621,-70.39689438,843394.0099,153994.3483,-878.5049825,967407.9203,230209.9312,41382.4274,22.80023548,32811.47342,18.07794679,12.79522109,13.37052727,18.50644974,5
20241025140534_1028,2,14.16291057,233.685163,21.77589095,0.452670683,177.011,17.84210058,0.178769861,152.5642857,18.87326257,1148.956538,13230.95572,1277.14363,8.825238597,11078.91393,996.7118998,6.785427259,7636.507064,1399.156332,122767.1041,1133217.661,129906.2781,438.9794422,705743.2855,102473.602,-112.9598922,1070036.501,146445.7523,28498.07748,22.36897761,22660.52133,17.78690842,12.00453635,14.00894816,18.44883524,5
20241025140704_1029,1,20.38778871,107.471332,19.91736619,-0.671256145,99.31642857,18.21275882,0.722638468,98.62117647,21.90173576,1787.657917,8014.728076,1327.131578,-5.95225115,4635.578704,1171.020828,3.060312819,7982.148526,1893.585086,201413.8941,883423.2256,150154.0225,770.7511425,448383.7464,127192.9141,-228.5399547,866264.9822,216645.1096,35157.98412,23.26802391,27546.00413,18.23031378,12.02411524,13.84464143,18.33721472,5
20241025141028_1031,5,18.00707798,237.3818663,26.98512437,0.368377148,192.98175,25.1460714,0.674961723,189.8275385,20.48256851,1632.542161,14312.7983,1565.784734,-4.162869817,13560.10168,1534.164839,-1.588193867,7353.106509,1662.285817,196026.4442,1390875.464,175636.9193,438.1023105,1350383.382,172574.7446,226.9235009,990537.726,198726.9693,32848.15068,22.70086432,26042.73522,17.99774376,12.04676889,14.0763926,18.52753273,5
20241025141056_1032,1,17.54779972,131.6956315,21.41869434,-0.647604644,131.6940667,16.43692824,0.558157155,112.3375333,22.26616719,1337.247591,6886.492478,1252.023165,5.86976726,6787.200278,901.403343,-4.666105022,6569.90096,1594.744152,137749.1282,702963.8371,123087.5667,-392.1261255,510885.4129,89591.64111,749.5994012,685041.1111,161548.7344,31392.23734,22.29562311,25189.62634,17.89035962,11.53817893,14.48174622,18.51622388,5
20241025141237_1033,2,27.722307,344.5907523,34.56241558,-0.309283447,331.4946462,30.10370301,0.160077967,254.5322,32.50742469,2305.736136,24498.81501,2411.322591,1.272875842,14768.62327,2006.382079,-5.141037994,21701.11111,2665.576611,247714.8192,2706165.525,257223.1708,-6.902610984,1757500.802,212509.8372,582.9712394,2467143.826,286994.1122,108988.1465,22.27885252,84507.24672,17.27458028,11.54228701,14.25791035,18.34427422,5
20241025141427_1034,1,17.32329856,177.2845091,21.46807243,0.931484262,114.3884286,17.15014661,0.025150653,172.5580538,21.58654634,1448.238533,14517.63013,1382.478244,6.018467945,5891.495425,1108.944823,-1.939948022,14125.46155,1666.986004,153165.2993,1157278.268,137638.2893,-220.8228494,537873.7258,114480.2791,309.6502583,1157030.303,171166.6692,97970.07649,27.6049807,78183.53458,22.02973643,11.86387762,18.68693667,22.13488637,5
20241025141516_1035,5,24.23483071,238.4900651,28.40085544,-0.459917793,173.7332857,21.79114383,0.34698139,234.2235,30.31088484,2134.853151,15909.80715,2011.010865,-0.996446023,9643.601014,1329.145605,9.486368602,15711.00139,2614.391641,241181.6479,2034472.975,232565.0092,-77.02292555,1416297.976,148722.2782,-1162.81821,2030882.925,300225.5763,61823.34235,21.01405246,48238.7505,16.39658413,11.71792084,12.50798701,17.13941095,5
20241025142142_1036,1,20.65680955,222.2080294,24.43607055,-0.336409682,219.2172667,22.87974733,0.526603868,134.5153846,22.35960652,1632.526776,11859.90811,1352.670814,0.685146442,8579.755033,1204.646022,-10.32869929,11844.9954,1744.586717,171287.3047,1041000.739,138645.5829,-156.9693963,526823.4183,122540.3345,696.182572,1027998.678,183153.7484,33439.94426,22.16033417,26806.68047,17.76453311,11.40232979,14.37509176,18.34819849,5
20241025142147_1037,5,29.39875933,299.0546354,36.33320892,0.325395882,179.6428667,25.3997791,-0.046173225,244.836875,39.23177702,2543.898967,26427.78384,2742.092648,-1.060863018,16248.10049,1738.989887,-3.433951124,26083.92857,3311.554817,285186.6358,3021083.742,299357.9036,-947.1434815,1656309.412,190912.5089,1043.915565,2960717.93,366738.3247,51073.56031,24.18255697,40282.0316,19.07293163,11.41790541,15.16296128,18.98114746,5
20241025142205_1038,1,16.94859618,271.4975021,24.38330569,0.095389404,204.6652,21.20714416,-0.13251908,186.0470588,20.78535265,1391.371265,10088.9941,1376.390489,-6.022381128,9293.191111,1199.170972,4.804667143,9886.527061,1546.704367,147230.8572,814112.0806,138742.8408,1056.596782,731427.2765,121717.5861,-34.82272984,784901.0072,161586.549,30079.09878,22.43034958,23822.29491,17.76457488,12.03367523,13.86106109,18.35588064,5
20241025142535_1039,1,26.37016574,264.672562,25.62665999,-0.450961273,244.5997857,24.89504882,0.735106774,136.3960625,27.04818182,2307.178969,14003.44385,1726.283273,-3.422990841,12754.67128,1868.263414,-9.704661698,9216.311111,2193.767229,249084.3736,1356849.966,187277.299,571.2492893,1118650.519,200796.8441,238.3600781,1123049.982,238319.2316,35305.87295,23.42791835,27677.87415,18.36620713,12.35234555,13.89290313,18.59013712,5
20241025142701_1040,1,13.0927118,140.5665989,20.76830299,0.754896738,118.1766667,17.50227351,0.449582428,139.9657143,17.19418332,1030.016992,7982.07754,1141.833628,1.063068572,5713.99764,991.3512616,8.206236364,7974.11352,1175.531047,110127.4449,745074.1649,116245.5731,-62.7918777,475960.4005,100892.0378,-665.1517238,743960.1574,124344.0297,30020.49213,22.36996433,23882.80978,17.79643054,11.81758388,14.12183333,18.4141648,5
20241025143033_1041,1,15.6764553,111.5123688,19.34418404,-0.54148015,100.3230769,17.75904979,0.720716087,106.77745,17.4284889,1289.798421,6213.793885,1136.694349,-3.487673428,6059.697778,1123.921323,-6.953231041,5760.917757,1300.920581,134762.1214,573880.264,110932.707,290.583942,572777.6415,113106.9141,59.73240038,564374.3167,132942.2162,32721.07513,22.61304432,25677.86236,17.7455856,11.69866776,13.69461827,18.01114647,5
20241025143040_1042,1,15.63599464,115.931844,19.49262357,0.520938334,115.7597059,19.04403749,0.688747836,83.18815789,16.15628632,1239.36388,7245.740248,1203.48491,9.475187513,7234.981618,1236.268653,-8.47938306,5595.441358,1206.597238,128002.9498,791694.8317,117396.556,-944.4044194,750780.683,123758.9419,644.5716313,524714.1444,121856.9794,29502.00966,22.95876238,23178.1217,18.03744879,12.00125596,14.20560161,18.5964852,5
20241025143319_1043,1,18.58082787,259.578632,29.56977038,-0.198039443,192.9859333,23.16008113,0.648835842,185.1592308,26.12984729,1577.98885,16266.37173,2109.845185,2.677883435,13691.63202,1605.256225,-16.81455744,15781.32479,2089.104609,171397.524,1826242.625,218920.3082,687.9156631,1147349.602,166918.8458,1317.735701,1727153.376,222349.0541,46135.23246,24.04128841,36179.4756,18.8532963,11.59642049,14.42156872,18.50563732,5
20241025143444_1044,1,25.90327786,169.0398443,27.34654786,-0.694307667,151.07032,25.14101318,0.303668472,168.9442857,28.03869938,2162.505754,17858.96484,2078.124353,0.173764174,15520.59216,1930.084797,5.526215326,13827.86667,2295.598847,225202.1088,2159907.164,215689.9167,636.0791957,1884776.384,198217.4763,-463.6866024,1521994.423,240722.5425,56928.30794,22.84442534,44974.81743,18.04767955,11.07727864,12.97904723,17.06346299,5
