InspectionDateAndId,less_than_sensitivity_count,mean_velocity,median_velocity,std_velocity,max_velocity,mean_acceleration,median_acceleration,std_acceleration,max_acceleration,mean_jerk,median_jerk,std_jerk,max_jerk,saccade_count,saccade_rate,saccade_distance,fixation_time,fixation_to_saccade_ratio,saccade_mean_amplitude,saccade_median_amplitude,saccade_std_amplitude,saccade_max_amplitude,saccade_mean_duration,saccade_median_duration,saccade_std_duration,saccade_mean_peak_velocity,saccade_median_peak_velocity,saccade_std_peak_velocity,saccade_mean_curvature_index,saccade_median_curvature_index,saccade_std_curvature_index,main_sequence_ratio_mean,main_sequence_ratio_std,diagonal_saccade_ratio,microsaccade_count,microsaccade_frequency,microsaccade_mean_amplitude,microsaccade_std_amplitude,microsaccade_mean_duration,microsaccade_std_duration,microsaccade_mean_peak_velocity,diagonal_microsaccade_ratio,swj_count,swj_frequency,swj_mean_amplitude,swj_std_amplitude,swj_mean_duration,swj_std_duration,fixation_count,fixation_mean_duration,fixation_std_duration,fixation_mean_dispersion_x,fixation_mean_dispersion_y,fixation_mean_bcea,fixation_max_bcea,direction_changes_45,direction_changes_90,direction_changes_135,direction_change_freq_45,direction_change_freq_90,direction_change_freq_135,angular_noise,pursuit_count,pursuit_mean_duration,pursuit_std_duration,pursuit_total_time,pursuit_time_ratio,pursuit_interruption_count,pursuit_interruption_rate,max_absolute_acceleration,velocity_complexity,fast_saccade_ratio,exploration_x_range,exploration_y_range,exploration_area,mean_distance_from_center,std_distance_from_center,center_to_periphery_transitions,exploration_entropy,low_freq_power,mid_freq_power,high_freq_power,high_to_low_freq_ratio,total_power,manhattan_distance_sum,manhattan_distance_mean,euclidean_distance_sum,euclidean_distance_mean
20241018150658_885,7.0,14.06858686818691,0.0,21.383541386411725,204.43166563352892,-42.041438341021916,0.0,1164.1964512040975,5334.031085067532,3107.6789508731977,0.0,118129.414353422,461082.4099282204,190,6.540447504302926,179.75487001519716,25898.000000000004,8.216370558375635,5.561663230201419,5.2822515941912505,3.2216233338974787,15.264538100611166,91.16,93.0,28.540049053917198,86.24262729868433,83.51249160202231,37.3438955375864,1.0039502240158127,1.0140488289869873,0.22487444625303538,15.978252549734966,5.884824173803264,0.32,113,3.8898450946643717,0.39913664552622424,0.26794520613280975,45.389380530973455,29.223106880043623,28.5716374457034,0.5132743362831859,2,0.06884681583476764,0.672895071083957,0.018355376532129597,53.0,1.0,52,451.9423076923077,432.2310819573937,0.24935484151628778,0.26993453791760225,0.3860622573256832,1.2283787944478952,673,466,246,23.16695352839931,16.04130808950086,8.46815834767642,0.8833490144211141,0,0,0,0.0,0.0,0,0,5334.031085067532,1.519949486523484,0.039253539253539256,37.17588000000001,42.079139999999995,1564.3290591432,17.08245938183482,5.850382550393197,2,4.58815204340035,182883.16803058662,88436.88758872039,220649.81919977354,1.2065069824406727,491969.87481908046,33044.490852381,21.250476432399356,26606.525497680545,17.11030578628974
20241018151005_887,2.0,17.278225566778627,0.0,25.720212089334854,213.80196136586446,-22.172550094492895,0.0,1325.1891697992808,6014.678197647736,1081.9224944084274,0.0,129307.46199504088,428021.7650545856,401,13.126882283619222,337.7983391219458,23775.000000000004,3.510261331758452,2.9977837602877395,0.7877348822260511,4.390939133793923,16.43752984713167,64.73239436619718,45.0,44.144435709681076,58.94893919435936,40.903430559740954,38.03214210774266,1.317404207164749,1.0453300789338633,1.0666759396581824,31.289226222700286,31.90821597210705,0.23943661971830985,100,3.2735367290821005,0.3683014602746651,0.30294589815981915,44.21,14.287263558848489,34.212475449474624,0.26,7,0.22914757103574704,0.8483862915760617,0.21086305354312992,59.42857142857143,21.413327911487695,81,217.49382716049382,131.74602610323706,0.15898802007570534,0.177164882803633,,,694,454,249,22.718344899829777,14.861856750032736,8.15110645541443,0.941759376898009,0,0,0,0.0,0.0,0,0,6717.856167246976,1.4885910587246813,0.05078125,38.97673,39.685919999999996,1546.8273886416,17.577634974309824,5.448280945946047,2,4.155673002136622,241142.26030651946,108549.28783838899,246602.06067559705,1.0226414082796502,596293.6088205054,33419.19234211,21.74313099681848,26979.31499109289,17.553230313007738
20241018151037_888,2.0,17.33353663771971,0.0,24.843539821446715,183.37374972299023,-18.906451431435034,0.0,1439.2445107021483,5598.422655945714,1081.118100228152,0.0,142713.4814831492,533631.2572777318,422,14.522179015107197,344.05945710204423,21973.999999999996,3.101482004234297,2.4705772555888945,1.147367313712572,3.3060699308499584,14.042239371750258,56.77215189873418,40.0,30.3852684855499,59.92957077551041,46.07367469130287,33.187244369924834,1.2128418218434107,1.0314599739875978,1.0027793324732086,28.902180371972396,24.247958303667332,0.3037974683544304,92,3.165972676279294,0.37871776221842307,0.31657634272404717,45.04347826086956,19.795098780450385,35.45277265145529,0.3695652173913043,17,0.5850166901820434,0.7766932917863882,0.21745033031702896,44.294117647058826,11.574641175392882,94,176.62765957446808,136.55962644710723,0.18930612683909026,0.1548934521081588,,,703,468,257,24.19216077635156,16.105165353246843,8.844075845693245,0.9067174614406444,0,0,0,0.0,0.0,0,0,5607.771876505064,1.4332643326454453,0.05520304568527919,39.03829,39.38687,1537.5960532523002,17.260718613996954,5.81189855545161,2,4.38886560208884,205097.40227522602,112785.10048412779,292242.2790401492,1.424895078134539,610124.7817995029,33960.531359267,21.534896232889665,27317.27817562974,17.322307023227484
20241018151430_891,1.0,18.8845878378975,0.0,25.450861970498003,184.78258139116429,-26.095374458548118,0.0,1465.8267223640316,6932.285608680472,2049.2469235976587,0.0,145873.2613276467,675557.81180498,473,14.939987365761214,399.9329504791915,23328.000000000004,2.7998079692750846,2.687402452560225,0.9465835643276508,3.5739108686347603,16.162230867852074,64.48235294117647,37.0,54.68145438160179,62.900792614796764,49.57457219047058,32.76085243869419,1.474958891896843,1.1466489532755384,1.1160363159219462,39.68284641175446,35.908178663520204,0.4117647058823529,94,2.969046114971573,0.47545796643589794,0.2974633454886352,52.92553191489362,37.39787209832966,36.90222701132793,0.3723404255319149,23,0.7264687302590019,0.8238362402051908,0.4103560263658659,49.91304347826087,38.10159536027474,79,191.54430379746836,122.81052582072678,0.17004777669485782,0.18330652199930433,,,765,527,273,24.16298168035376,16.645609602021477,8.622867972204675,0.9221091705610136,0,0,0,0.0,0.0,0,0,7744.7719958446005,1.3477054510781188,0.056741915802318486,39.46422,42.133070000000004,1662.7487437554,17.49584641963505,5.718002341161708,2,4.102411395353483,233645.7482358344,130543.74843552319,301694.6785432821,1.2912483142589066,665884.1752146396,35692.239806878,21.76356085785244,28756.82090659189,17.534646894263346
20241018151757_893,1.0,22.522384282878793,17.689367722775486,29.209953466998318,221.17451134172308,-35.79783120704307,0.0,1505.7563418679406,6391.423330123152,2069.02329657494,0.0,142661.24945026627,683552.4499376703,503,15.626941717410217,502.31104423119575,23120.0,2.5496250551389497,4.450934070405142,3.427372443738789,4.141000807808118,20.033755506613854,84.86746987951807,72.0,59.73148169639426,78.17220445194764,69.51725905003909,37.53699991060543,1.3296432491695762,1.0435055664711488,1.249875642405875,26.548598738162905,24.496791418434665,0.3855421686746988,72,2.236858456567665,0.438304233488414,0.28649453507753003,55.291666666666664,44.406405162368685,33.90100604477166,0.2638888888888889,11,0.34174226419783765,0.892618823879473,0.3466442861467549,50.36363636363637,12.204862870427934,79,215.49367088607596,151.01629331306694,0.18032611032217863,0.19269340066528612,,,660,454,214,20.504535851870262,14.104635267801664,6.6484404125761145,0.8320171775459384,0,0,0,0.0,0.0,0,0,8825.702992942272,1.296929894283143,0.1013681592039801,40.55614,38.785560000000004,1572.9926013384002,17.263559053510043,5.909942692914438,4,4.8016774763734436,274750.2714528757,149346.06554917753,296780.9428883711,1.0801843482046352,720877.2798904243,34881.192176123994,21.678801849673086,27777.331913118804,17.263723998209326
20241018151805_894,1.0,27.65636637745563,25.99730096271574,28.68995683562704,178.6554905501629,-61.74765378715559,0.0,1905.1798320764267,10490.908056082617,2412.632973620566,0.0,201730.36713312534,1038850.672984868,717,18.68744787322769,655.1832156864539,26426.000000000004,2.2128621671411826,2.1284703670407548,1.2910111965825681,2.723426721939802,20.555850474413873,58.776315789473685,45.0,46.10360149312761,73.59220578036981,66.09490483313981,32.861562829338055,2.175965875750336,1.6086324212690486,1.7027519376007652,58.309850573812724,42.27654812583947,0.4868421052631579,122,3.1797331109257714,0.5426485167443014,0.3120351173856667,64.38524590163935,64.3774024503242,41.39579316683732,0.47540983606557374,13,0.33882402001668055,0.7561374108277824,0.16281314853224277,38.61538461538461,8.757752271677418,65,187.95384615384614,109.48908351193751,0.18601064183911054,0.20205458511786098,,,1152,733,346,30.025020850708923,19.104462051709756,9.01793160967473,1.0357978597175082,0,0,0,0.0,0.0,0,0,10490.908056082617,1.0373726050654997,0.11972207375734902,39.732169999999996,40.26926,1599.9850840942,17.722257412435983,4.561725253102204,5,4.579851264075535,289573.8691647476,166473.423704037,456483.5622660334,1.5763976341605799,912530.855134818,42608.788774349996,22.761105114503202,33227.332142645515,17.74964323859269
20241018152026_895,1.0,15.997340001629121,14.05500000000002,20.41502034974611,185.63421691272595,-25.32251693626221,0.0,1157.204916325866,4480.309043856267,1699.1101113988243,0.0,112658.58094368734,548572.6349860048,267,9.28017795697056,220.10319793861743,24251.0,5.365265486725662,3.0041032667129244,1.5005916802384982,3.056182135206301,15.218980917361485,61.808510638297875,47.0,32.02833738510543,61.31425865626387,52.8324609527904,28.084657451928138,1.3804573287982496,1.0468746234653534,0.8470878230264438,35.3997165979351,30.5165442002029,0.5106382978723404,113,3.927565951826492,0.4089182305840713,0.26964993126513626,53.2212389380531,26.56957289409762,30.29261108425612,0.3185840707964602,16,0.5561155330019811,0.6205108861919815,0.15657763769210342,43.3125,13.517205471176355,71,302.15492957746477,292.8134361520868,0.2312321187258587,0.2112421567698012,,,782,530,278,27.18014667547183,18.421327030690627,9.662507385909423,0.9913151107998658,0,0,0,0.0,0.0,0,0,8736.72885587835,1.2761509318216095,0.03301587301587302,38.418009999999995,38.61232,1483.4084958831997,17.372858702842596,5.5874040303807995,2,4.286866251203369,156938.98754010833,99714.5894646066,235895.33993086166,1.5031022158886729,492548.91693557665,34236.077801039995,21.723399619949237,27368.775753772527,17.365974463053632
20241018152031_896,1.0,16.64372998952604,15.128209764225323,21.679218758330002,178.03536929195678,-34.6716044628124,0.0,1270.3816110065484,5612.958848649732,2675.956176675962,0.0,126514.97930705993,683207.3800555418,268,9.154568744662683,236.0235300737521,24791.000000000004,5.528768956289029,3.4315684544589855,2.5682623897296786,3.1309902902555904,13.201787987201316,69.81395348837209,56.0,42.30138587754102,73.6276185482693,69.0160645458573,34.51785433246089,1.7745821132922042,1.0702879323104784,1.249237397171495,45.05284494135048,41.12161845706429,0.37209302325581395,116,3.962425277540564,0.3701215323052212,0.28479942923506757,48.8448275862069,30.05644214848866,30.475230525118135,0.3879310344827586,10,0.3415883859948762,0.7930217136735855,0.24300584064042746,60.3,37.54743666350607,61,350.27868852459017,385.42159718755755,0.22712779068955458,0.22843321550295906,,,797,556,331,27.22459436379163,18.992314261315116,11.306575576430403,1.0260658062178953,0,0,0,0.0,0.0,0,0,10862.748109044367,1.302545689696529,0.04639498432601881,37.404250000000005,37.07877,1386.9035827725002,17.489910501035283,5.574275836387918,10,4.438114262102568,162767.65812491917,107982.22129300376,257127.28990116692,1.5797197850191445,527877.1693190899,35179.872692691,22.04252674980639,27949.795147615732,17.512402974696574
20241018152145_897,1.0,27.87671591784424,25.82944836491214,32.67570674223273,228.39771418368363,-50.69962472522047,0.0,2200.9528497932038,12606.950304141896,3441.024747982458,0.0,239260.61394341008,1559969.3049994924,841,22.064224997376428,762.1710668754749,24684.0,1.8377010125074447,2.128740603939805,1.1950141387303996,2.587129933273065,15.103027277867772,61.92948717948718,44.0,44.79599229147671,78.81463997009315,66.93880176811814,45.5200099718803,2.1722238689546427,1.3186417042833907,2.2271181237165223,53.95706350438395,48.525254193931175,0.25,121,3.1745198866617694,0.41613038319980317,0.2942775908757189,57.743801652892564,44.47889813086499,41.77543525067824,0.1487603305785124,31,0.8133067478224367,0.8503928925634576,0.2945863310250572,44.225806451612904,17.813930173339166,65,192.76923076923077,143.79972924236512,0.1756885144612246,0.18099155699783306,,,1155,808,444,30.302235281771434,21.198446846468673,11.648651484940707,1.0368171943532427,0,0,0,0.0,0.0,0,0,14290.141265235337,1.1721505086370878,0.13240917782026768,40.1665,45.74711,1837.5012938149998,17.34118241438385,5.072746531491956,9,4.465488219106823,369766.30369384773,205341.48908783033,678998.1762852285,1.8362900283293873,1254105.9690669065,45123.760537170005,21.55936958297659,37194.7494705436,17.77102220283975
20241018152154_898,2.0,19.542882402621984,0.0,25.7788893335188,204.3478902027752,-23.37301677355631,0.0,1554.0740394084773,7372.552258692204,1378.6571877107694,0.0,154216.1357269419,667142.3767366215,553,18.593235155672115,443.9424953452062,20455.0,2.2025411866049316,1.933376067801781,0.7869556508201018,2.6307010678187535,12.669570168715275,57.06837606837607,39.0,37.67125601624504,58.29791232733248,46.13625273306375,30.81292596984003,1.5082531724056798,1.049052902474227,1.4877096832828154,36.715547735424735,33.92079372594854,0.21367521367521367,98,3.295003698473539,0.45206156273803594,0.31942167468114935,49.80612244897959,26.028892174307785,41.44253898335975,0.3163265306122449,9,0.30260238047205973,0.7496723970767902,0.20842345764956893,49.44444444444444,11.28530126719522,87,145.4712643678161,74.3665724993288,0.1170346269040092,0.1139280804414146,,,800,521,254,26.897989375294195,17.517315580660345,8.540111626655907,1.0029742628371525,0,0,0,0.0,0.0,0,0,7374.468222998374,1.3190935094640983,0.058823529411764705,38.36077,37.1706,1425.8928373620001,17.26345984318086,5.90626060362955,4,4.757847793618188,216372.24457995087,136456.949943332,332742.4138310414,1.5378239222734091,685571.6083543244,35328.52571161612,21.63412474685617,28252.51873936377,17.300991267216027
20241018152426_899,5.0,17.557290701362486,0.0,23.920843002091637,152.55580218599437,-18.02699196107953,0.0,1452.3336190641194,10680.588312913207,1042.5837566875828,0.0,150273.17027674336,757108.6178847208,348,12.122901135651082,302.83295630877615,23072.000000000004,4.095136670216543,3.2519692869664394,3.26903470164524,2.6090854697066637,9.93576182359078,67.06896551724138,63.0,34.309374444776964,75.08709110570425,69.89823985436568,33.890854613143304,1.5170802158710108,1.0312995470767525,1.7562951480025353,33.87704472508558,31.408107071259646,0.39655172413793105,100,3.483592280359507,0.4353628259250092,0.287006146858104,46.26,17.297178960743857,33.09514233624792,0.42,10,0.34835922803595065,0.8351297526179688,0.30001178767656334,61.2,22.77191252398445,75,256.46666666666664,169.7944901605729,0.20700870958614348,0.21459367606543922,,,757,514,298,26.370793562321467,17.905664321047865,10.38110499547133,0.9294577519688304,0,0,0,0.0,0.0,0,0,10680.588312913207,1.3624450041278477,0.06332931242460796,37.83346,40.801100000000005,1543.6467848060004,17.437677449160468,5.703244040334683,2,4.5931469145479,191989.97606875925,131990.30717151455,310478.4137204144,1.6171595000835863,634458.6969606882,35789.8985018,21.57317570934298,28927.843167002095,17.43691571247866
20241018152433_900,1.0,15.43663128895773,0.0,20.453253066265084,144.17158677966546,-19.9895720503578,0.0,1257.196157191523,7408.340409292108,1302.5097972897756,0.0,131116.11005762313,495220.6368401687,314,10.91338801612679,233.22146907100745,23742.000000000004,4.720079522862823,3.5920282189073176,1.554595889007066,4.017015577587108,15.786560750408082,75.5,51.0,61.806148561449774,61.39908380701202,46.60802706857969,31.855837069388222,1.4701828412603586,1.0515007011540023,0.8536245494544429,38.646745367308036,34.16421061534386,0.3,118,4.101209509245099,0.4289320336440628,0.3110151968950963,41.432203389830505,13.954210113468838,31.094845820893532,0.3559322033898305,11,0.38231614069233977,0.7724265721173214,0.22460696764634736,50.0,14.0906158327255,89,232.75280898876406,186.40943705308126,0.18432454514979285,0.21798204035558622,,,771,490,250,26.796885861253998,17.030446267204226,8.689003197553177,0.9434139348433973,0,0,0,0.0,0.0,0,0,7408.340409292108,1.3249816416160622,0.03377110694183865,38.60565,39.02824,1506.7105735559999,17.294264866234347,5.956376078380736,2,4.46536413845193,161780.3443649521,82612.79076667,258036.66358253465,1.594981544855924,502429.7987141568,34729.35821398,21.7058488837375,27734.302096288902,17.333938810180562
20241018152911_903,1.0,19.597644804589976,15.320330973575153,26.21632024042462,197.7853265035149,-36.343835060161425,0.0,1344.4272575573043,6198.256762508338,3065.8635783734994,0.0,125807.92736274161,654459.5297054184,418,10.883432707579347,425.2294225702691,30766.0,4.026436330323256,4.239721807522214,3.5004228040195366,2.8315880712464976,14.752872955817791,82.06849315068493,72.0,57.80797896463758,79.878838647607,77.1235834553867,31.12793859860465,1.25259578080211,1.0206523504564862,0.8854453924871272,25.410556977386584,17.86438689241147,0.3972602739726027,79,2.0569167078917907,0.4448269465551919,0.30247849048252506,51.89873417721519,39.97169724537819,29.621933024430376,0.24050632911392406,15,0.39055380529590966,1.037274632196886,0.8118374762800882,95.53333333333333,85.81287134742018,86,281.13953488372096,221.49130713115446,0.21074731863309687,0.25391865708870326,,,803,513,296,20.907647043507694,13.35694014112011,7.70692842450595,0.8660498480582901,0,0,0,0.0,0.0,0,0,8570.631323780652,1.337728104669214,0.08745874587458746,44.048320000000004,41.7023,1836.9162551360002,17.04772205876364,6.090093015096644,2,4.703124109048888,329682.1139188763,160542.80684777716,295627.9027574725,0.896705918447904,785852.8235241259,38732.19004034,21.293122617009345,31118.333396015747,17.107385044538617
20241018153030_904,1.0,17.529741926435918,0.0,25.078398299878838,197.96740391392837,-50.17032317901262,0.0,1674.4175233904696,8507.039275732861,3221.7100006861274,0.0,166319.01254070876,873214.6344518921,513,15.316633326366704,415.9883905687778,24559.0,2.748936646518916,1.7960047935835128,0.6779111110728312,3.068633826427789,15.061705797539169,53.0990099009901,35.0,36.22222526267679,56.70894795407871,46.12487909754834,30.606492509636972,1.4499150822119637,1.3664211844260494,1.128112727119117,38.402965760856446,30.49839819543128,0.2871287128712871,102,3.04541247424835,0.4879381474482171,0.3602668729938548,47.15686274509804,18.73486060589557,42.14874675071808,0.27450980392156865,66,1.9705610127489326,0.6601431307002276,0.19725820953063303,39.78787878787879,13.516000788644583,75,163.21333333333334,89.59528162179573,0.12524702254382497,0.10901889902907595,,,731,509,305,21.82545606544651,15.1972053862001,9.1063804377034,0.999576145395382,0,0,0,0.0,0.0,0,0,11816.686124387246,1.4306199375393591,0.04295641187618446,38.73764,39.10504,1514.8369617056,17.30878928222606,5.788284498835373,2,4.261519840544469,211058.7369552163,118976.59224874279,323720.21754300635,1.5337920723542244,653755.5467469654,34086.877179949995,21.519493169160352,27370.42150357868,17.279306504784522
20241018153100_905,1.0,19.50897481520663,0.0,25.82559745104108,186.8583793277679,-33.3143338253438,0.0,1595.355511513929,6634.79875341777,2228.2384407241493,0.0,161626.56596683522,639528.4336750448,558,17.735681139151993,436.69549443150424,22159.0,2.381919810813716,1.8594440108470283,0.8120326230166968,3.1225483996598036,15.706320232704172,56.74038461538461,42.0,36.72297415271946,57.81195747431158,46.75040760603801,33.204921563059614,1.8036341466530552,1.2675750818933014,1.53338036160877,42.9054479800577,33.55788565256388,0.20192307692307693,121,3.8459093509630664,0.43529694940185976,0.33207815989804756,54.36363636363637,31.636102402265223,40.05331571092197,0.24793388429752067,36,1.1442374928485157,0.5878119426330355,0.17937092481686512,40.416666666666664,14.652218262092603,82,152.14634146341464,84.24342225914249,0.13673354365920695,0.15369656065411724,,,894,574,306,28.415231072404804,18.244231135973557,9.726018689212383,1.0260993361905122,0,0,0,0.0,0.0,0,0,9064.213653459165,1.3237803470283247,0.04875148632580262,37.44332,38.62225,1446.14526587,17.07652811380817,5.652531321975322,5,4.43706219997873,246544.8600766007,128695.27877789103,347622.7858410684,1.4099778260762084,722862.9246955601,35475.681216133,21.0788361355514,28768.66049875046,17.093678252376982
20241018153456_907,1.0,17.8747215607924,0.0,24.244592331635705,177.69693519652586,-16.78112482951635,0.0,1552.693480300117,6891.292395430072,500.12403291916553,0.0,158890.86131128797,575252.8134553117,492,17.311752287121745,372.9013598374795,20270.0,2.4871165644171778,2.020244852878704,0.802640126171351,2.910460184582626,11.95179294959729,52.770114942528735,37.0,29.469134895361982,56.92182491771381,42.89651806413051,31.19227799122978,1.3972188371370944,1.0537944978667286,1.1048345035566673,36.217847712019044,30.194003860778093,0.21839080459770116,96,3.377902885292048,0.44914463427799506,0.3197173618243696,50.78125,26.89764670816947,38.25206316292221,0.25,26,0.9148486980999295,0.6254403861725554,0.1408133219292712,42.30769230769231,14.538461538461538,75,154.73333333333332,76.1183873245413,0.11310859905883236,0.1504424877249127,,,821,542,261,28.8881069669247,19.071076706544687,9.183673469387754,1.0320554995832725,0,0,0,0.0,0.0,0,0,6891.292395430072,1.3563619578173125,0.04876504116529449,39.00214,38.812200000000004,1513.7588581080001,17.258132413493122,5.6114885697919386,2,4.177018567355692,188370.43750329758,114418.08715127691,310747.7099272178,1.649662834815988,613536.2345817923,33668.342674204,21.30907764190127,27230.50076720342,17.23449415645786
20241018153457_908,1.0,21.900360021443294,21.24897251205511,25.994371545833324,221.28391105256478,-34.49070729779772,0.0,1805.6099002986716,6462.365616993706,1953.3010137989215,0.0,186834.24152350583,788877.7914174581,688,22.15566933951631,544.4000650556704,19195.0,1.6187384044526902,1.5792338803798822,0.8307222001778451,2.4799809922588443,14.572873276978326,57.95945945945946,37.0,44.75471866687422,57.13208705974805,47.99527995357795,27.012924465825314,1.7457356071355603,1.3458591176465182,1.6156956789233632,41.28089154997073,31.615881205277795,0.33783783783783783,95,3.059285737287863,0.41522510472157476,0.36675213711357135,45.98947368421052,19.919043909015997,41.936534872232116,0.3368421052631579,56,1.8033684346117926,0.7508993033044927,0.7684235862836342,43.75,31.943169401744896,48,160.45833333333334,100.4711729662903,0.08376025444194572,0.08986311202365214,,,843,578,307,27.147135542459665,18.613338485814573,9.886323382603935,1.028130497984739,0,0,0,0.0,0.0,0,0,12087.688646411063,1.1869380923592792,0.062146892655367235,38.670429999999996,41.66113,1611.0538113858997,17.5597116637557,5.736270697628238,2,4.259654702605529,198559.23954103474,120842.23548420219,365522.92349837744,1.8408759236954952,684924.3985236144,35109.100910801004,22.025784762108536,27991.46793408901,17.56051940658031
20241018153526_909,0.0,15.28349022777675,0.0,21.741557862761834,189.45035739112504,-30.315090136679395,0.0,1227.1630696257205,5941.857228071056,856.523128676681,0.0,122144.59080705424,534463.0945833519,287,6.479432880299815,258.592211444457,39228.0,7.743387287801027,3.6777049006903946,1.8437304544049846,3.9985415265394284,16.510977107648234,72.1063829787234,37.0,70.8853536600679,68.6590982372912,59.12823475462067,35.76808422293109,1.0771985940702296,1.025975970101766,0.6682552625478725,28.122979577345674,26.50334337585488,0.3617021276595745,96,2.1673364338285097,0.41609051481981485,0.29308395476804483,45.770833333333336,18.56546927243035,29.747610525217386,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,84,402.60714285714283,373.0150647365441,0.23160021434009007,0.36374947265834007,,,807,568,304,18.219171896870908,12.823407233485348,6.863232040456947,0.9685138826772282,0,0,0,0.0,0.0,0,0,7939.07665016896,1.4225518869536726,0.04077010192525481,38.6687,45.76351,1769.6154391369998,16.588710594558986,7.094727958417529,2,4.424562214236491,277315.43375647976,126078.01761667646,232957.8057307793,0.84004630602474,636351.2571039355,36493.413241206,20.65275225874703,29892.464359376216,16.91707094475168
20241018153834_910,2.0,26.015704185653387,25.291283153785795,33.239804778662325,382.0218232180231,-45.381668837052125,0.0,1778.8119780266766,9636.111399962072,1845.5598080026523,0.0,176757.61740946208,1080741.6329440218,626,19.892592710286312,573.9291836391501,20781.000000000004,1.9443300898203597,2.693156706696698,1.0320479093075088,4.647875260033681,23.245894262092524,60.06299212598425,36.0,55.724398878922514,66.47297077372475,51.814333276795885,50.211696550000845,1.4494585203679198,1.073292858801733,1.100689541097085,40.59261538454292,36.48066647995513,0.30708661417322836,123,3.908608471829419,0.43393655023626937,0.3220601593103912,59.357723577235774,44.19600285080802,39.70819762407338,0.21138211382113822,11,0.34955035113921634,0.643308931137785,0.13692885355568907,51.27272727272727,23.541417695360618,65,159.69230769230768,96.47509412787451,0.1542974883954906,0.2136986062969853,,,997,651,290,31.68197273507261,20.687025326511804,9.215418348215705,1.089793133171518,0,0,0,0.0,0.0,0,0,14943.373173201113,1.2776823007156093,0.08971291866028708,40.96797,41.24333,1689.6555061401,16.325532766756492,6.1257123236723885,8,4.592434386073062,344444.5538487161,169522.73020761553,361371.12516571744,1.0491416430536327,875338.4092220492,33718.763231738005,20.154670192312018,27266.766013571803,16.29812672658207
20241018153942_911,3.0,19.008488188086577,0.0,29.780164771698047,297.36197109471544,-41.65276363948742,0.0,1458.88854266267,7132.696509682098,2978.2063930100594,0.0,138143.70976013597,638941.6918734637,481,12.834880990500588,426.0855439091993,29473.0,3.682743971010871,3.194997902612343,1.0432002295417682,5.430936419359336,25.046203348711355,62.123456790123456,35.0,49.463886992892746,64.84059814613117,43.88793133886597,49.29654295762305,1.2394349060609897,1.0504220377378,0.976419577887836,32.0763707700459,29.11296259773387,0.2962962962962963,96,2.5616394492475183,0.4449650041737798,0.3198807314304049,54.65625,30.095967381098863,38.16825265697844,0.375,21,0.5603586295228946,0.5909839448768699,0.12324295647278918,57.333333333333336,48.45649333197509,82,246.78048780487805,197.02414265771074,0.19183414136023952,0.21077442201218458,,,845,551,259,22.547763902230763,14.702743088910236,6.911089764115701,0.9523471284360525,0,0,0,0.0,0.0,0,0,7667.300302481564,1.5666771853199002,0.05819209039548023,47.29553,39.55066,1870.5694265498,17.789988941973114,4.574579504663883,1,4.451007005063989,368763.07577363786,147117.56676693776,311579.74915999663,0.844932070561363,827460.3917005722,40574.476749919995,22.910489412715975,31914.74819729866,18.020749970242044
20241018153955_912,10.0,17.789432011469803,0.0,23.247168115867755,177.83839969963685,-37.4156959296653,0.0,1436.9160925725826,7701.705560191607,2779.9773742712778,0.0,143649.54955185956,668074.2222846267,406,13.271443514644352,313.4910792753522,23921.0,3.585819217508619,2.494232597285963,1.017399876435163,3.1941929150739505,12.850085575580655,57.77272727272727,35.5,35.785469987956745,60.0530684005853,43.28181480321241,34.85305667058691,1.2865611678073572,1.0526565540008255,0.9752412584313315,33.93242527754984,31.8162916758036,0.3484848484848485,100,3.2688284518828454,0.3809178402044161,0.31384962072323125,49.1,26.114938253804088,37.65892760279297,0.27,10,0.32688284518828453,0.8154037180717125,0.2860648025133192,58.2,13.673331708109767,91,186.54945054945054,121.37357314481542,0.15947489027063466,0.21843768536777397,,,832,526,253,27.196652719665273,17.194037656903767,8.270135983263598,1.000005096674969,0,0,0,0.0,0.0,0,0,7701.705560191607,1.3067965352057929,0.04743833017077799,37.60865,38.164640000000006,1435.3205881360002,17.185827455935062,5.723898071906813,2,4.644388288152636,193440.2262623434,103937.59626664387,280213.6525245893,1.4485800494493006,577591.4750535766,33709.46426313,21.308131645467764,27182.227188288125,17.18219164872827
